0.526285426,-0.185292937,-0.395604876,-0.348740428,-0.611276541,0.115952028,0.019368666,0.015812289,0.060485806,-0.512611003,-0.424626359,-0.729826125,-0.869773524,-2.032565728,-0.93215196,-0.813710866,-1.600218287,1.483184686,-0.550522251,-0.799704549,-1.290409549,-0.932626111,-0.355498516,-1.213920564,-1.657858749,-1.133900924,Plasma_Membrane
-0.994830064,-1.504330847,-1.839322521,-2.761184587,-0.7066218,-0.646090351,-1.924883843,-1.751439615,1.019119245,-0.098945491,-0.23711497,-0.2827707,-0.330943735,-0.381721428,0.989735206,-0.598130332,-0.880840914,0.393883018,0.778035628,0.535320947,0.714068752,2.238508209,5.406505481,7.441344428,3.708608581,3.406746376,Lysosome
-0.813172272,-0.609625814,-0.736905289,-1.075364359,-0.922265247,-0.916658451,-0.775545229,-1.04691957,0.973922844,-0.5182445,-0.577799636,-1.257922541,-1.072980906,-1.124259685,-0.456191642,-0.489683867,-0.741768698,0.607118056,-0.72329686,-0.671634992,-0.758733999,-0.483095208,-0.132097599,-1.331973215,-0.37997173,-0.548235075,Microtubules
2.913909692,2.84793187,1.527398907,1.153880152,1.116590257,0.45595454,0.71084956,0.824090123,-1.801061108,-0.056267749,3.655329505,-1.023029578,0.298063288,-0.253163648,0.610632478,0.319791231,1.403686198,-1.807235083,3.252075645,2.008076222,0.997913948,1.334938627,-0.402493079,0.836049049,0.521541852,0.179941006,Endosomes
-0.477236509,-0.9540217,-0.623024374,0.64847954,1.030644575,-0.37999669,-0.022364804,0.052212543,-0.823624325,0.75100394,-0.26416314,0.358773046,1.071537772,0.725301223,0.066238279,0.633800611,1.26683087,-0.688766721,0.057966782,0.477262421,0.188525842,0.724418824,0.210872704,1.376116389,-0.267286251,0.355519074,Lysosome
-0.01794958,-0.887084665,-0.375513516,-0.038628534,-1.118557004,-0.82354668,-1.150801943,-1.4713109,-0.025513466,-0.151951655,-0.665192888,-0.38600394,-0.943045881,-0.786705986,-0.961216984,-0.74187063,-0.686701216,0.179512461,-0.603283689,-0.019269128,-0.025068524,0.307741134,-0.615779468,-0.540616406,0.027957638,-0.176170024,Peroxisomes
-0.523358306,-0.490774797,-0.466095177,-0.363622982,0.237675774,0.818474476,-1.496318035,-0.432702342,0.543488739,-0.152440164,-0.017868313,0.718370403,0.08934998,0.135717804,0.058719414,0.753539616,0.767114057,0.127740722,0.432929489,-0.007402508,-0.159644638,-0.105784591,0.55397109,0.344900232,0.284213428,-0.041720182,Lysosome
-1.321782044,-0.811614533,-1.312694853,-0.694341785,0.753157605,0.39436891,-0.073922466,1.25511864,0.672723374,-0.16717629,0.148082991,-0.355427224,0.048870951,0.513769915,0.320364136,0.159601024,-0.082427799,-0.845395646,-0.093560786,0.357024251,0.065437866,0.267326391,-0.082094579,0.241508155,0.074421128,-0.856825757,Lysosome
-0.598340221,-0.648505319,-0.975126401,-1.209448339,-1.180522337,-0.908700983,-0.83092931,-1.410680501,0.838434575,-0.032029972,-0.222085562,-0.311827191,-1.164823585,-0.163684045,-1.787429912,-1.503326903,-0.334095755,0.954571095,-0.136909567,-0.602090096,-1.207166997,-1.449265324,-1.201196359,-2.186517977,-1.941299696,-1.053452571,Mitochondria
0.713259497,0.56694358,1.181710493,-0.388315925,-1.064941637,-0.929564876,-0.290137183,0.28443451,0.425341176,-0.716763938,-0.685557661,-1.366653329,-0.891337285,-1.545651335,-0.812608128,-0.464191036,-0.789613077,0.411949456,-0.702050653,-0.694584635,-0.570220029,-0.489694662,-1.388915408,-1.496309591,-0.956398848,0.381325978,Plasma_Membrane
-0.576619506,0.496046682,-0.267492616,-0.588505967,-0.523322062,-1.213383707,-1.299616361,-2.15867756,0.613134472,-0.299495751,-0.26078875,0.247112279,0.091348578,0.396831442,1.600368905,1.523248424,0.948587328,-1.305935598,0.042660494,-0.216304798,-0.185532381,-0.01537865,1.247218068,-0.413281999,0.070429399,0.673447506,Actin
-0.41041794,-0.25740258,-0.644979032,-0.527015726,-1.054221022,-0.945811086,-1.047668068,-0.888031334,1.089407564,-0.454527164,-0.362856583,-0.328735989,-0.906072821,-0.818695298,-0.867968709,-1.125655448,-0.593346443,0.671224203,-0.561814143,-0.347903552,-0.020922092,-0.308411405,-0.872538657,-0.628528867,-0.970809868,-0.376042395,Mitochondria
-1.136038013,-1.016677175,-0.731625591,-1.218243103,-1.50893013,-1.871521123,-0.877826906,-0.272395752,0.842874574,0.343762835,0.004893653,-0.361419353,-0.497126418,-1.224047167,-1.256920702,-1.204064211,-0.846594448,1.385145242,-0.770311127,-0.860400986,-0.672275273,-1.102715493,-1.555891532,-2.024526489,-1.576475533,-2.29392184,Mitochondria
0.179130891,0.205172271,-0.169275931,0.113225682,0.310936397,-0.466636316,0.894489399,0.466052779,-0.24933064,-0.009032752,0.212451728,-0.321542222,-0.54528917,0.226313188,0.287373407,0.076883014,0.462654532,-0.082311534,-0.067017249,-0.042932279,-0.111207164,-0.948205898,-0.474430967,-0.434541872,-0.125571121,-0.357902438,Endoplasmic_Reticulum
2.096067478,3.077840102,2.178002666,2.009363548,1.320512264,0.903299363,2.196499168,1.894070379,-1.094210155,-0.354673141,3.631437491,0.401635124,1.737024888,1.178528812,0.755773032,0.280582729,1.397020407,-3.483042418,3.316440956,1.810841191,2.508997986,1.534294686,0.236410967,-0.224155754,1.335681561,1.904349827,Endosomes
-0.800028578,0.148575565,-0.424605115,-0.778075103,-0.582056367,-0.573074824,0.14822441,0.054302897,0.819057228,-0.716763529,-0.776931744,-0.760499783,-0.977864767,-0.641730565,-0.604504363,-0.406723407,-1.075264313,1.097729028,-0.522096009,-0.866146743,-0.700252608,-0.439640455,-0.096093605,-0.260315203,-0.4214677,-0.980377453,Microtubules
-0.718444648,-0.550600582,-0.730832553,-0.836917669,-0.813439604,0.413859153,-0.261182584,-1.066243429,0.968091145,-0.911616499,-0.965016238,-0.661784827,-1.164187185,-1.079805771,-1.905439064,-1.71241968,-1.817910309,1.576063062,-0.714951161,-0.705973033,-0.525946364,-0.987363365,-0.840370113,-1.376291742,-1.306307811,-1.369801223,Actin
3.004232538,2.803088001,2.321054254,1.244796483,1.62087951,-0.595035514,0.910388356,0.909712329,-2.186689379,0.995812963,1.448679298,0.36881153,1.999751059,1.27788404,2.041560547,0.897507252,1.968670498,-3.02624091,1.659524393,1.144945095,4.86821903,0.499600946,0.763492921,0.69801473,0.076652358,0.430550829,Endosomes
0.529133126,0.074813377,0.433785953,-0.642997503,0.108791094,-0.349206493,-0.077242366,-0.287437687,0.558076202,-0.644305809,-0.35336466,-0.469968648,-0.92868065,-1.222475317,-1.246971302,-1.588753619,-0.824424651,1.503064161,-0.454178517,-0.66372051,-0.973241596,-1.151299355,-1.174878707,-1.858660609,-1.664980159,-1.666142999,Plasma_Membrane
-1.107213746,-0.778633765,-1.240577205,-0.371095543,-0.538640093,-0.177326865,0.113245601,-0.734420203,0.172425102,-0.718327168,-1.003715381,-0.631592887,-1.419640658,-1.24686655,-1.814601952,-1.410557387,-1.860112852,1.469692168,-0.709836504,-0.917102624,-0.811492687,-1.729194045,-1.463033667,-0.858426622,-1.532864832,-0.511066544,Actin
-0.611358349,0.158382291,-0.590144483,-0.01574394,-0.907902481,-1.757721247,-1.060817908,-1.630200078,0.698870638,-0.564120045,-0.577649481,-0.819711098,-0.237917887,-0.517813775,-0.112417607,-1.286359069,-0.932248161,0.331250783,-0.494739635,-0.489585873,0.761836774,-1.013549876,0.533857455,0.635646148,1.308124692,-0.097336796,Peroxisomes
0.42980028,0.115400747,1.359442302,-0.120135983,-0.391332838,0.3704067,-0.42722425,0.147044075,-0.384756691,-0.15733046,-0.348013009,-0.22223311,-0.100866595,-0.294469501,-0.625650621,-0.51270669,-0.366651755,0.112197769,-0.61319001,-0.478020772,-0.125440904,-0.202252241,-0.369898806,-0.138442677,-0.782321175,-0.628327318,Plasma_Membrane
0.236211609,-0.32335408,2.359190917,0.225586645,-0.016706686,-0.74856544,0.202457238,-0.838798262,0.315637046,-0.135644506,-0.468902463,-0.069790641,-0.541287596,-0.994930624,0.146103558,-0.696732335,-0.276538418,-0.483919569,-0.489340783,-0.147261394,-0.262934758,-0.014228573,-0.337210453,-0.224415345,-0.119748394,0.046064163,Plasma_Membrane
