-0.908709985,-1.48740075,-0.764434295,-0.052697325,-1.506507022,-0.317091217,-1.186225462,-2.036148336,-2.060881748,1.890306021,-1.51677121,0.301879443,-0.321679525,-0.895307185,-0.32086977,-0.61545827,1.176628967,0.381534024,-0.659235594,1.287024206,-3.552082016,0.165465947,-0.327025297,-1.073134771,-2.145938864,0.966513831,-1.307103989,-0.342000068,-0.561677213,-0.672906141,0.37609165,0.290771148,-0.90055063,-1.528591726,0.554959256,-0.485008844,1.861344878,-1.293080414,-0.917355825,1.384768505,-0.652569138,-0.532622324,0.196768233,0.631860104,0.448198362,-1.05865751,0.479176138,0.306550931,0.404155654,-0.670459263,-0.840511176,-0.326731699,Actin
-1.209168387,-0.661589338,2.628613908,-0.139708225,0.562399742,1.152589057,0.148411858,-0.957119817,-1.075267935,1.109411482,-0.285709968,-1.21058945,-1.401234557,-0.332728688,-0.410757224,-0.488229191,-0.347275151,-1.815713472,0.704541726,-0.401652598,1.441789643,-2.057857134,-1.414228139,-0.576055731,-1.164416717,2.990286091,0.535081715,-0.302063152,-1.480164346,-1.00305577,-0.231160403,-1.395164628,-0.669939867,-1.754081195,-1.230072786,-1.005487062,1.39362993,-1.45155205,0.301025142,-0.351488907,-1.299181695,-0.064382338,-0.656695163,-1.520023807,-0.813302882,-1.169172447,-0.220090219,-0.318258994,-0.909621233,0.179844022,0.58048666,0.002782824,Mitochondria
-0.50141414,-0.447018933,-0.175463723,-0.253006681,-0.564718083,1.505455699,-0.181391608,-0.564160096,-0.389220371,-0.79120226,-0.102962505,-0.207022427,0.484380275,-0.717361552,-1.07435232,-0.154838448,-0.849537915,-0.56350115,-1.413112782,0.485333667,-0.660025921,-0.4209654,-0.360927618,-0.391946872,0.677930513,-1.230016068,1.80538264,-0.263712861,-0.645160607,-0.475182114,-0.920217904,0.625817262,-0.777520374,-0.205749628,0.222064646,-0.030455264,1.101687747,-0.436376641,0.316599308,0.67283508,-0.216604332,-0.131208075,-2.360237073,-1.398476664,0.23818387,-1.609011368,1.786780106,-0.234312143,-0.386394834,-0.323617142,-1.136924533,-1.282368485,Microtubules
-0.773670545,-0.776955036,-0.467700785,-0.399524732,-0.4050997,1.165390134,-0.606239979,0.238073875,2.388656942,-2.629836649,-0.503801267,-0.337239227,-0.251366059,3.285193719,-1.07954974,-0.306600942,0.043103018,-0.532126561,-0.323477972,0.04656455,2.429227487,-0.55341571,-1.0664707,-0.605567343,-2.226585713,-1.495677678,-0.144809252,-0.451096768,-0.684254688,-0.490547983,1.4080885,-0.500051919,-0.30537383,-0.418292544,-0.732875193,1.860675715,-0.374119708,0.762828722,-0.192343835,-0.169475129,-0.335515456,-0.206709889,1.100791602,-1.294020432,0.070113117,-1.51104196,-0.515295652,2.21324635,-0.860045969,-0.934462784,0.175404632,-0.899876289,Plasma_Membrane
-0.275169853,0.233032044,-0.748705921,-0.287353169,-0.658513444,-0.239113175,-0.718358383,0.566380824,-1.927824678,-0.723188496,0.372422459,-1.378511267,0.79333455,0.151344438,-0.491190598,0.082179439,3.321016412,-0.482031892,0.530258395,-1.008799564,-0.375676618,-1.674938519,-0.95092909,-0.176248572,-0.818526482,3.676136136,0.797935104,-0.818263316,-1.273514002,0.214914356,-1.201002748,-0.816304838,0.948415239,0.139494655,-0.569664307,2.612896847,1.635795937,-1.199999986,-1.211936182,-0.288418974,-0.441999934,0.479803513,-1.682640805,-0.340667458,-0.183512535,1.121244218,1.178397539,-0.80129969,-1.976683744,-0.073078693,0.297943811,-1.893292685,Lysosome
-1.670944835,-1.254423207,0.246634423,-2.562507656,-1.215492155,1.838737308,-0.876454387,-2.197411069,0.153761664,0.553374648,-1.047011944,-2.597893561,-0.396983433,-0.527593641,-1.4380708,1.373292383,3.452466091,-0.320375006,-1.529686145,-2.235718638,0.114641394,-0.896475066,-0.660212434,-0.705643214,2.964987354,-2.562507656,-2.88982859,-0.868788511,-0.657816861,-0.775182774,1.242621041,-1.090426076,-0.858116781,-2.035281994,3.143542394,-0.993604148,0.73287157,-0.108595816,-0.852474837,1.440199559,-1.373026446,-1.223705389,-1.7172187,-0.860899026,-1.67798625,-0.719163841,0.694975301,-0.191009791,-0.818858539,-0.421804308,0.125081708,-0.653961306,Actin
0.087155614,-0.520840705,-0.901420597,-0.785347378,-0.380739935,0.886080833,-0.113421189,1.322869684,1.844083705,-0.045646123,-0.331526955,-0.576775524,-0.702854474,-0.333896354,-0.176389041,-0.964220126,-0.859573208,-1.394495533,-1.051930448,-1.410850614,-0.348899036,-0.269265323,-0.679166076,-0.344760357,-1.691936945,-1.218760002,-0.117238172,-0.359188879,0.68639302,0.203573589,-1.866868262,-0.500063293,-0.109394203,-2.574771464,0.448466255,-1.131684214,2.421808782,-1.056501117,-0.912853345,-0.596954408,9.2210546,-0.154813871,-0.16731548,0.176774804,0.050457962,1.296977211,0.212024329,6.07453687,-1.178587919,-0.273843766,0.399859145,-0.709392052,Plasma_Membrane
0.433122466,1.171467899,-0.884383317,0.469420352,0.071041894,2.046330531,-0.607625959,0.703673106,0.998524091,-2.303632011,-0.160497862,-1.117217141,-0.609751415,1.777303473,-0.286645953,-0.202046269,0.042541394,1.328821273,-1.035173368,1.675465797,1.39056353,-0.184818624,-1.433887586,0.109867142,0.131110278,2.201679295,-1.223055907,-0.303615255,-0.400674867,0.612470912,1.726573569,1.624896568,0.637060367,1.411432393,-0.794784962,-0.166472208,0.8539787,2.6109754,-1.176570574,0.284039897,-0.271442825,0.287917376,0.705616736,0.467515982,0.625966787,1.845108598,-0.340033615,-0.056295008,-1.396881659,-1.10825831,-0.539767818,0.315311416,Lysosome
-1.522645194,0.240966615,0.204396127,-1.336272452,-0.247425412,-0.320362251,-0.445084739,-0.15013611,-0.706833044,1.503292888,-0.589861625,-1.802607867,1.013097244,1.264273525,-0.21333179,-0.530945559,0.706889254,0.509645989,2.178289388,0.727939447,-0.874195852,-1.64419247,0.844793245,-0.358314046,-1.191173363,-0.114343284,-0.125400104,-0.292039833,0.51412091,-0.354785598,-0.383413396,0.011199779,-1.183397561,-1.851714419,0.245651218,-0.740661464,1.236831064,-0.613227667,-0.250646871,-0.169437545,-0.125387456,-1.044645168,-0.20507983,1.754699769,-1.318008274,0.304605644,1.034816973,-0.311496615,0.364206978,1.005147059,-1.333665276,-0.61319951,Endoplasmic_Reticulum
3.503564104,2.906161256,0.072008944,2.561984709,0.907333476,-0.328953199,9.700237274,1.589122029,1.607435937,-1.304703591,7.074461417,3.959629909,0.453118595,-0.54306077,1.056376328,0.516840249,1.85715637,-2.351916529,0.211768859,1.065303592,1.868388317,0.508761012,1.32941931,6.466428432,0.035506911,-1.163953599,1.171651243,8.251331053,0.474915614,5.196492681,0.793952885,-1.543566565,6.547117096,-0.428441282,-0.67591728,2.421258783,-0.475008749,-0.40342654,-0.839903248,-2.261162883,-0.206926433,8.095353461,-0.060306011,0.288536177,0.69548248,-1.073748979,-0.478591074,-0.801464745,2.034200517,0.439461518,-1.340270631,1.416483754,Endosomes
0.52383682,0.219267979,-0.393001457,-0.66602492,0.534732094,1.948823158,-0.641321534,-0.000853331,-1.553675233,-0.330268451,-0.535321793,1.605448873,-0.811341739,-0.358146693,-0.495406774,-0.087948756,-0.572558117,-2.384555128,-1.095728268,0.37480178,0.153114236,-1.271769454,-1.566919664,-0.325769191,-0.565432987,-1.252674673,2.515120571,0.139652927,-1.117405687,-0.345032422,-0.190221337,-1.140238173,0.182944328,-0.08969099,-1.021244269,-1.007128073,0.793623904,-1.071336135,-0.514345158,-0.024619972,-0.435614964,-0.440506904,-0.126839247,-0.965211989,0.378339492,-4.009065531,-1.872866916,0.516168595,-0.510806811,0.05829639,0.516308417,-0.928384709,Lysosome
1.623512327,1.077389625,-0.211383821,1.183205014,0.477769395,-1.888316751,0.33175399,0.16499775,0.5881762,-0.966030895,0.535888044,3.488462354,-1.09341958,0.552806339,-0.182144884,-1.063763861,-0.205064316,-0.384271839,-0.310972448,0.280650048,0.638940019,-2.109854309,0.125339204,0.432896567,-0.593328074,-1.084689456,0.074474487,0.633613059,0.229021783,0.253537494,-1.140067171,-0.180644129,0.416421495,-0.635770959,0.928745182,-0.173803745,1.558197679,0.687401325,-0.138058397,-1.133349172,-0.757037812,0.244250531,-0.03535488,-1.207390572,1.049929624,-0.838966848,0.302417617,-0.39996287,-0.28649014,0.046038465,-1.711249038,1.479453577,Lysosome
2.485937313,-0.690969415,-0.542325312,1.378405283,-1.839049858,1.831628586,1.35393665,-1.08333084,-0.833946993,1.439835636,-0.048732148,1.127607198,0.97782045,-0.743197184,-0.805755849,-1.287975947,-1.507782648,-1.032310311,-0.678787767,-0.069853186,1.305234418,-1.273643307,-0.154177447,-0.184399947,0.551101745,0.48184362,-0.760366236,-0.14824857,0.877841446,-0.271494126,0.115938629,-0.525270898,-0.800241167,2.315975049,1.97844066,-1.000137627,-0.815523397,-0.872322366,3.563732252,0.730610832,0.648831828,1.011589735,1.677784286,-1.534756207,-0.558196887,-0.890413987,-2.461913857,-1.067430407,-1.376489825,-0.057805128,-0.593470249,-1.925080799,Peroxisomes
-0.137954486,-0.138934332,0.135394315,-1.292791008,-0.09480119,0.341064248,0.344949439,-0.580912834,0.863737932,-0.570504062,-0.59179417,-0.578372368,1.320927533,-0.860546255,-0.516170616,-0.172735204,-0.625553798,0.07089589,0.064741595,-1.155235521,0.755161836,1.740283929,-0.203634706,-0.890442837,-0.822807475,-1.812187239,-0.971785605,-0.389951161,-0.752469422,0.794425341,0.652331404,-0.295386425,-0.74856672,-0.192098852,-0.669939867,-0.416202601,-0.959119405,-1.788474459,-0.595183968,0.33455367,-0.085519728,0.292509775,-0.42861156,-1.969656808,-0.755946401,-0.227417905,1.359356784,-0.321364247,-0.311703367,-0.635295109,-1.700701216,-0.141261547,Mitochondria
-0.980204673,-0.638249189,-0.380736428,-1.038638929,-0.920498761,0.945114951,-1.810249431,-1.605282232,0.227807477,-0.777530213,-1.082509911,-2.004913921,-1.333450065,2.513587783,-1.376373205,-0.987716506,-2.404786752,-1.498169863,-0.569049486,-2.558692564,-0.245091629,-0.430177406,-1.570240426,-0.590470675,0.037926402,0.570235507,-2.236992684,-0.898433602,-1.029460053,-0.554909937,-1.065980766,-2.083480276,-0.496179737,2.787691389,-0.32741488,-1.177803327,-2.866821627,0.388121191,-0.722811297,1.164925874,-0.787086016,-1.284406965,-1.35862758,-0.005822274,-0.608234414,-1.324627191,-0.36549806,-1.042040115,-0.87538555,-1.806113666,-0.316870938,-0.746174621,Mitochondria
2.814135466,4.287907959,-0.00210661,0.969360212,-0.513228752,-2.472832328,1.890837904,1.519110711,0.680762768,-0.520316235,6.301546108,2.044019874,-0.721106787,0.215977828,3.816557831,0.262027627,-1.738659868,1.434024088,-1.009174503,2.061040614,0.44318461,-3.754650507,4.050684592,2.883316166,-0.200317952,-1.218603668,-0.335134549,1.625391557,2.161784065,-0.36485259,-0.661761903,-0.074463564,2.81793348,-0.501606063,-0.884662702,1.47444656,0.17696363,-0.482803225,-0.889122656,-1.086220444,-0.004700503,4.886317666,0.613099324,-0.124792777,-0.918747599,1.490342383,-1.533058174,0.268372143,2.65701636,1.072348103,-1.979139364,2.01927445,Endosomes
-1.55792875,-0.773226567,-0.641247143,-1.95615332,-1.4404037,-0.317719516,-0.651729811,-0.625909472,1.436584658,2.394638814,-0.943919035,-1.672232354,3.638614926,-0.628819271,0.184584739,-1.10593408,-0.34582447,-0.244215922,-0.666564319,-1.965763672,0.967596091,1.126131951,-0.599177401,-0.658181256,0.379540235,-0.162704657,-1.978271702,-0.716646866,-0.190161826,-0.42892717,1.123683299,-0.732180122,-0.832833365,0.111323608,0.316803914,-0.388369027,2.121164919,-0.057295856,0.314747556,1.123305625,-0.363256601,0.011245072,-2.296488111,1.871036015,-1.142479427,0.632987638,-1.357731215,-0.121019195,-0.592863185,0.072806891,1.06194233,0.054880689,Actin
3.556713116,2.323474487,-0.321757793,-0.151642244,-1.164134932,-2.776091834,5.759172657,2.837630681,-0.668145456,0.406748969,4.889057341,4.020100463,0.065171099,-0.127359831,2.324896774,-0.458682853,0.127169307,0.146604875,-0.109564199,0.512392269,-1.151779398,1.252230928,3.608380413,3.039359126,-1.979306647,-0.103458556,-1.77778598,1.97668668,2.049142353,2.136545987,0.383812621,-0.704537661,2.321217592,-0.252972444,-0.905006097,-0.59753979,-0.797429452,0.554760656,0.832585364,-0.250806005,-1.049879417,3.862223577,2.433532841,1.511728599,1.934531772,2.702079307,-0.152439998,0.104914532,3.176038034,-0.273885228,2.651685326,2.895517571,Endosomes
